"LST_DATE","LST_TIME","T_MAX","P_CALC"
20101226,400,-0.6,0.8
20101226,500,-1,0.9
20101226,600,-1.4,1.1
20101226,700,-1.8,0.6
20101226,800,-2.1,0.6
20101226,900,-2.2,0.8
20101226,1000,-2.4,0.5
20101226,1100,-2,0.2
20101226,1200,-1.9,0
20101226,1300,-1.7,0
20101226,1400,-1.5,0
20101226,1500,-1.2,0
20101226,1600,-1,0
20101226,1700,-1,0
20101226,1800,-1.1,0
20101226,1900,-1.4,0
20101226,2000,-1.9,0
20101226,2100,-2.6,0
20101226,2200,-3.1,0
20101226,2300,-3.3,0
20101227,0,-3.3,0
20101227,100,-3.3,0
20101227,200,-3.2,0
20101227,300,-3.7,0
20101227,400,-4.4,0
20101227,500,-4.8,0
20101227,600,-4.9,0
20101227,700,-4.7,0
20101227,800,-4.4,0
20101227,900,-3.1,0
20101227,1000,-1.8,0
20101227,1100,-1,0
20101227,1200,0.2,0
20101227,1300,1.3,0
20101227,1400,2,0
20101227,1500,2.3,0
20101227,1600,2.5,0
20101227,1700,2.3,0
20101227,1800,1.2,0
20101227,1900,0.8,0
20101227,2000,0.2,0
20101227,2100,-0.4,0
20101227,2200,-1.1,0
20101227,2300,-1.5,0
20101228,0,-1.9,0
20101228,100,-2.6,0
20101228,200,-3,0
20101228,300,-3.7,0
20101228,400,-4.1,0
20101228,500,-4.8,0
20101228,600,-5.6,0
20101228,700,-5.8,0
20101228,800,-6.6,0
20101228,900,-3.1,0
20101228,1000,-0.5,0
20101228,1100,1.9,0
20101228,1200,4,0
20101228,1300,5.8,0
20101228,1400,7,0
20101228,1500,7.4,0
20101228,1600,7.6,0
20101228,1700,7.6,0
20101228,1800,6.1,0
20101228,1900,4.1,0
20101228,2000,3.8,0
20101228,2100,1.9,0
20101228,2200,0.2,0
20101228,2300,-0.5,0
20101229,0,-0.9,0
20101229,100,0.2,0
20101229,200,1.5,0
20101229,300,1.4,0
20101229,400,0.9,0
20101229,500,0.8,0
20101229,600,0.1,0
20101229,700,-0.2,0
20101229,800,-0.2,0
20101229,900,1.3,0
20101229,1000,3.3,0
20101229,1100,4.9,0
20101229,1200,5.8,0
20101229,1300,6.3,0
20101229,1400,6.8,0
20101229,1500,6.8,0
20101229,1600,6.7,0
20101229,1700,6.2,0
20101229,1800,4.3,0
20101229,1900,2.2,0
20101229,2000,0.3,0
20101229,2100,-0.8,0
20101229,2200,-1.7,0
20101229,2300,-2.2,0
20101230,0,-2.6,0
20101230,100,-3,0
20101230,200,-3,0
20101230,300,-3.5,0
20101230,400,-3.2,0
20101230,500,-3.5,0
20101230,600,-4,0
20101230,700,-4.1,0
20101230,800,-3.1,0
20101230,900,-1.6,0
20101230,1000,-0.1,0
20101230,1100,2.3,0
20101230,1200,3.9,0
20101230,1300,6,0
20101230,1400,7,0
20101230,1500,7.2,0
20101230,1600,6.9,0
20101230,1700,6.7,0
20101230,1800,5.5,0
20101230,1900,3.9,0
20101230,2000,2.3,0
20101230,2100,0.5,0
20101230,2200,-0.8,0
20101230,2300,-1.1,0
20101231,0,-1.6,0
20101231,100,-1.5,0
20101231,200,0.8,0
20101231,300,0.9,0
20101231,400,0.4,0
20101231,500,1.2,0
20101231,600,1.8,0
20101231,700,1.6,0
20101231,800,2.2,0
20101231,900,3.9,0
20101231,1000,7.4,0
20101231,1100,9.5,0
20101231,1200,11.6,0
20101231,1300,13.7,0
20101231,1400,14.3,0
20101231,1500,15.2,0
20101231,1600,15.2,0
20101231,1700,14.9,0
20101231,1800,13.1,0
20101231,1900,9.7,0
20081231,2000,1.7,0
20081231,2100,0.9,0
20081231,2200,-0.3,0
20081231,2300,-1.7,0
20090101,0,-1.8,0
20090101,100,-2.4,0
20090101,200,-3.1,0
20090101,300,-3.8,0
20090101,400,-3.7,0
20090101,500,-3.7,0
20090101,600,-4.1,0
20090101,700,-4.4,0
20090101,800,-4.8,0
20090101,900,-3.1,0
20090101,1000,-1.7,0
20090101,1100,-0.3,0
20090101,1200,0.9,0
20090101,1300,2.2,0
20090101,1400,3,0
20090101,1500,3.9,0
20090101,1600,4.1,0
20090101,1700,3.8,0
20090101,1800,2.5,0
20090101,1900,0.3,0
20090101,2000,-1.8,0
20090101,2100,-2.3,0
20090101,2200,-2.1,0
20090101,2300,-3.6,0
20090102,0,-2.8,0
20090102,100,-2.8,0
20090102,200,-2.9,0
20090102,300,-2.8,0
20090102,400,-2.9,0
20090102,500,-2.3,0
20090102,600,-1.2,0
20090102,700,-0.3,0
20090102,800,0.4,0
20090102,900,0.9,0
20090102,1000,1,0.5
20090102,1100,1.1,0.4
20090102,1200,1.5,0
20090102,1300,2.1,0
20090102,1400,3,0
20090102,1500,5.9,0
20090102,1600,6.8,0
20090102,1700,6.6,0
20090102,1800,5.5,0
20090102,1900,4.2,0
20090102,2000,3.2,0
20090102,2100,2,0
20090102,2200,1.8,0
20090102,2300,1.9,0
20090103,0,1.8,0
20090103,100,1,0
20090103,200,1.4,0
20090103,300,2.4,0
20090103,400,-0.3,0
20090103,500,-0.5,0
20090103,600,-0.2,0
20090103,700,-0.9,0
20090103,800,-1.2,0
20090103,900,0.2,0
20090103,1000,3.1,0
20090103,1100,5.8,0
20090103,1200,9,0
20090103,1300,11.1,0
20090103,1400,12.7,0
20090103,1500,13.3,0
20090103,1600,13.4,0
20090103,1700,12.6,0
20090103,1800,10.6,0
20090103,1900,7.4,0
20090103,2000,5.6,0
20090103,2100,5.2,0
20090103,2200,4.9,0
20090103,2300,5.1,0
20090104,0,5.1,0
20090104,100,5.8,0
20090104,200,5.3,0
20090104,300,6.1,0
20090104,400,7.2,0
20090104,500,7.2,1
20090104,600,6.5,2.8
20090104,700,6.4,0.7
20090104,800,6.3,2.5
20090104,900,6.7,0.9
20090104,1000,7.4,0
20090104,1100,8.7,0
20090104,1200,9.3,0
20090104,1300,9.4,0
20090104,1400,10.2,0
20090104,1500,10.6,0
20090104,1600,10.9,0
20090104,1700,10.9,0
20090104,1800,10.9,0
20090104,1900,10.7,0
20090104,2000,10.9,0
20090104,2100,12.2,0
20090104,2200,12.7,0
20090104,2300,13,0
20090105,0,13.1,0
20090105,100,12.9,0
20090105,200,12.8,0
20090105,300,12.7,0
20090105,400,12.4,0
20090105,500,12.2,0
20090105,600,12.2,0
20090105,700,12.2,0
20090105,800,12,0
20090105,900,12.2,0
20090105,1000,12.4,0
20090105,1100,12.9,0
20090105,1200,13.4,0
20090105,1300,13.8,0
20090105,1400,13.6,0
20090105,1500,14.2,0
20090105,1600,14.5,0
20090105,1700,14.7,0
20090105,1800,14.3,0
20090105,1900,13.7,0
20090105,2000,12.7,0
20090105,2100,12.7,0
20090105,2200,12,0
20090105,2300,12.1,0
20090106,0,12.5,0
20090106,100,12.4,0
20090106,200,12.6,1.1
20090106,300,12.5,1.2
20090106,400,12.3,1
20090106,500,12.3,1.5
20090106,600,12.3,3.4
20090106,700,9.1,1.5
20090106,800,7.8,3.2
20090106,900,7.4,1.2
20090106,1000,7.4,1.3
20090106,1100,7.4,0.6
20090106,1200,7.3,0.4
20090106,1300,7.1,0.2
20090106,1400,6.7,1.9
20090106,1500,6.3,1
20090106,1600,4.7,0
20090106,1700,4.3,0.5
20090106,1800,4.2,0.2
20090106,1900,4.1,0.2
20090106,2000,4.1,0.2
20090106,2100,4.2,0
20090106,2200,4.1,0
20090106,2300,4.1,0
20090107,0,4.4,0
20090107,100,4.7,0
20090107,200,5.4,0
20090107,300,8.2,0
20090107,400,10.4,0
20090107,500,15.4,0
20090107,600,17.4,0
20090107,700,18.2,0
20090107,800,18.8,0.8
20090107,900,18.3,2.3
20090107,1000,16.5,0
20090107,1100,15.9,0.2
20090107,1200,16.1,0
20090107,1300,16.3,0
20090107,1400,16.3,0
20090107,1500,16.1,0
20090107,1600,15.2,0
20090107,1700,14.3,0
20090107,1800,12.5,0.6
20090107,1900,7.6,0
20090107,2000,7.8,0
20090107,2100,7.5,0
20090107,2200,7.1,0
20090107,2300,6.2,0
20090108,0,6.3,0
20090108,100,6.2,0
20090108,200,5.2,0
20090108,300,4.8,0
20090108,400,4.1,0
20090108,500,3.6,0
20090108,600,3.5,0
20090108,700,2.7,0
20090108,800,2.7,0
20090108,900,3.2,0
20090108,1000,4.6,0
20090108,1100,6.3,0
20090108,1200,7.2,0
20090108,1300,9.4,0
20090108,1400,10.3,0
20090108,1500,9.8,0
20090108,1600,9,0
20090108,1700,8.4,0
20090108,1800,7.8,0
20090108,1900,6.7,0
20090108,2000,5.7,0
20090108,2100,4.8,0
20090108,2200,3.6,0
20090108,2300,2.6,0
20090109,0,1.7,0
20090109,100,1.6,0
20090109,200,0.4,0
20090109,300,-0.4,0
20090109,400,-2.2,0
20090109,500,-1.8,0
20090109,600,-3.1,0
20090109,700,-3.6,0
20090109,800,-4.5,0
20090109,900,-0.7,0
20090109,1000,1.9,0
20090109,1100,3.9,0
20090109,1200,5.5,0
20090109,1300,6.4,0
20090109,1400,7.4,0
20090109,1500,7.6,0
20090109,1600,7.9,0
20090109,1700,7.6,0
20090109,1800,6.5,0
20090109,1900,3.7,0
20090109,2000,1.3,0
20090109,2100,0.8,0
20090109,2200,1.3,0
20090109,2300,0.4,0
20090110,0,-0.3,0
20090110,100,-0.5,0
20090110,200,1.2,0
20090110,300,1.2,0
20090110,400,2,0
20090110,500,2.2,0
20090110,600,1.9,0
20090110,700,1.5,0
20090110,800,2.2,0
20090110,900,5,0
20090110,1000,7.2,0
20090110,1100,10,0
20090110,1200,12.1,0
20090110,1300,13.9,0
20090110,1400,14.8,0
20090110,1500,16.2,0
20090110,1600,16.4,0
20090110,1700,15.1,0
20090110,1800,14.5,0
20090110,1900,14.3,0
20090110,2000,14,0
20090110,2100,13.9,0
20090110,2200,13.8,0
20090110,2300,14.1,0
20090111,0,14.1,0
20090111,100,13.9,0
20090111,200,14.6,0
20090111,300,14.4,0
20090111,400,13.6,2
20090111,500,11.3,0
20090111,600,11.3,0
20090111,700,11.2,0
20090111,800,10.9,0
20090111,900,11.1,0
20090111,1000,11.6,0
20090111,1100,12.2,0
20090111,1200,12.3,0
20090111,1300,11,0
20090111,1400,10.7,0
20090111,1500,10,0
20090111,1600,10,0
20090111,1700,9.7,0
20090111,1800,8.9,0
20090111,1900,8.4,0
20090111,2000,6.9,0
20090111,2100,6.2,0
20090111,2200,5.1,0
20090111,2300,4.3,0
20090112,0,4.1,0
20090112,100,3,0
20090112,200,1.9,0
20090112,300,1.2,0
20090112,400,0.1,0
20090112,500,-0.6,0
20090112,600,-2.2,0
20090112,700,-1.2,0
20090112,800,-1.1,0
20090112,900,1.6,0
20090112,1000,3.5,0
20090112,1100,4.5,0
20090112,1200,5.5,0
20090112,1300,6.2,0
20090112,1400,6.8,0
20090112,1500,7.2,0
20090112,1600,7.2,0
20090112,1700,6.9,0
20090112,1800,5.7,0
20090112,1900,3.1,0
20090112,2000,1,0
20090112,2100,-0.3,0
20090112,2200,-0.8,0
20090112,2300,-0.9,0
20090113,0,-1.6,0
20090113,100,-1.4,0
20090113,200,-1.4,0
20090113,300,-0.1,0
20090113,400,-0.6,0
20090113,500,-1,0
20090113,600,-2,0
20090113,700,-1.8,0
20090113,800,-1.4,0
20090113,900,-0.2,0
20090113,1000,1.3,0
20090113,1100,2.3,0
20090113,1200,3.1,0
20090113,1300,4.1,0
20090113,1400,4.9,0
20090113,1500,4.9,0
20090113,1600,4.9,0
20090113,1700,5.2,0
20090113,1800,4.5,0
20090113,1900,2.7,0
20090113,2000,2.7,0
20090113,2100,3.2,0
20090113,2200,3.3,0
20090113,2300,3,0
20090114,0,2.2,0
20090114,100,2.1,0
20090114,200,2,0
20090114,300,1.3,0
20090114,400,0.5,0
20090114,500,-0.3,0
20090114,600,-1.1,0
20090114,700,-2.1,0
20090114,800,-2.6,0
20090114,900,-1.7,0
20090114,1000,-0.6,0
20090114,1100,0.6,0
20090114,1200,2.6,0
20090114,1300,4.2,0
20090114,1400,4.8,0
20090114,1500,5.7,0
20090114,1600,5.7,0
20090114,1700,5.6,0
20090114,1800,5,0
20090114,1900,2.9,0
20090114,2000,1.9,0
20090114,2100,1.5,0
20090114,2200,0.8,0
20090114,2300,0.9,0
20090115,0,0.5,0
20090115,100,0.7,0
20090115,200,0.4,0
20090115,300,-1.2,0
20090115,400,-2.5,0
20090115,500,-1.6,0
20090115,600,-0.9,0
20090115,700,-0.8,0
20090115,800,-0.7,0
20090115,900,2.6,0
20090115,1000,3.3,0
20090115,1100,3.8,0
20090115,1200,4.2,0
20090115,1300,4,0
20090115,1400,3.9,0
20090115,1500,3.6,0
20090115,1600,3.5,0
20090115,1700,1.9,0
20090115,1800,0.2,0
20090115,1900,-1.5,0
20090115,2000,-2.5,0
20090115,2100,-3.4,0
20090115,2200,-4.5,0
20090115,2300,-5.2,0
20090116,0,-6.1,0
20090116,100,-6.7,0
20090116,200,-7.6,0
20090116,300,-7.8,0
20090116,400,-8.2,0
20090116,500,-8.9,0
20090116,600,-9.5,0
20090116,700,-10,0
20090116,800,-10.5,0
20090116,900,-9.3,0
20090116,1000,-8.4,0
20090116,1100,-7,0
20090116,1200,-6.1,0
20090116,1300,-5.1,0
20090116,1400,-5,0
20090116,1500,-4.4,0
20090116,1600,-4.1,0
20090116,1700,-4.1,0
20090116,1800,-5.3,0
20090116,1900,-5.8,0
20090116,2000,-7.2,0
20090116,2100,-7,0
20090116,2200,-7.8,0
20090116,2300,-8.6,0
20090117,0,-9.8,0
20090117,100,-10.8,0
20090117,200,-10.2,0
20090117,300,-10.7,0
20090117,400,-11.3,0
20090117,500,-12.6,0
20090117,600,-13.3,0
20090117,700,-13.3,0
20090117,800,-13.8,0
20090117,900,-9.9,0
20090117,1000,-7.5,0
20090117,1100,-6.2,0
20090117,1200,-4,0
20090117,1300,-2.6,0
20090117,1400,-1.6,0
20090117,1500,-0.7,0
20090117,1600,-0.6,0
20090117,1700,-0.5,0
20090117,1800,-1,0
20090117,1900,-1.2,0
20090117,2000,-1.2,0
20090117,2100,-1,0
20090117,2200,-0.8,0
20090117,2300,-1.1,0
20090118,0,-1.4,0
20090118,100,-1.5,0
20090118,200,-1.8,0
20090118,300,-1,0
20090118,400,-0.3,0
20090118,500,0.6,0
20090118,600,0.9,0
20090118,700,1.1,0
20090118,800,1.4,0
20090118,900,1.9,0
20090118,1000,2.7,0
20090118,1100,3.4,0
20090118,1200,4,0
20090118,1300,4,0
20090118,1400,4.3,0
20090118,1500,3.5,0
20090118,1600,3.5,0
20090118,1700,3.5,0
20090118,1800,3.5,0
20090118,1900,1.8,0
20090118,2000,0.4,0
20090118,2100,0.4,0
20090118,2200,0.9,0
20090118,2300,1.3,0
20090119,0,1.5,0
20090119,100,1.8,0
20090119,200,2,0
20090119,300,2,0
20090119,400,1.9,0
20090119,500,1.8,0
20090119,600,1.6,0
20090119,700,1.5,0
20090119,800,1.3,0
20090119,900,1.4,0
20090119,1000,2.5,0
20090119,1100,5.2,0
20090119,1200,6.7,0
20090119,1300,8.3,0
20090119,1400,9.2,0
20090119,1500,8.4,0
20090119,1600,8.4,0
20090119,1700,7.8,0
20090119,1800,7.3,0
20090119,1900,6,0
20090119,2000,5.5,0
20090119,2100,5,0
20090119,2200,3.6,0.6
20090119,2300,1.6,0.3
20090120,0,1.1,0.2
20090120,100,0.1,0
20090120,200,-0.2,0
20090120,300,-0.9,0
20090120,400,-1.1,0
20090120,500,-1.2,0.7
20090120,600,-1.9,0.6
20090120,700,-2.6,0.2
20090120,800,-3,0.5
20090120,900,-3.5,0.7
20090120,1000,-4.4,0
20090120,1100,-4.5,0.2
20090120,1200,-3.8,0
20090120,1300,-3.2,0
20090120,1400,-1.9,0
20090120,1500,-1.2,0
20090120,1600,-0.7,0
20090120,1700,-0.5,0
20090120,1800,-0.5,0
20090120,1900,-1.8,0
20090120,2000,-2,0
20090120,2100,-2.7,0
20090120,2200,-3.5,0
20090120,2300,-4.3,0
20090121,0,-5,0
20090121,100,-5.8,0
20090121,200,-6.7,0
20090121,300,-7,0
20090121,400,-7.5,0
20090121,500,-7.6,0
20090121,600,-8,0
20090121,700,-8.1,0
20090121,800,-8.4,0
20090121,900,-6,0
20090121,1000,-4.5,0
20090121,1100,-3.5,0
20090121,1200,-2.2,0
20090121,1300,-1,0
20090121,1400,-0.1,0
20090121,1500,0.9,0
20090121,1600,1.4,0
20090121,1700,1.4,0
20090121,1800,1.1,0
20090121,1900,-0.9,0
20090121,2000,-2.1,0
20090121,2100,-3.4,0
20090121,2200,-4.1,0
20090121,2300,-4.5,0
20090122,0,-2.9,0
20090122,100,-3.2,0
20090122,200,-4.3,0
20090122,300,-4.8,0
20090122,400,-5.7,0
20090122,500,-6.5,0
20090122,600,-6.8,0
20090122,700,-6.7,0
20090122,800,-6.7,0
20090122,900,-2.5,0
20090122,1000,1,0
20090122,1100,3.6,0
20090122,1200,5.4,0
20090122,1300,6.5,0
20090122,1400,7.6,0
20090122,1500,8.8,0
20090122,1600,8.4,0
20090122,1700,8.6,0
20090122,1800,7.5,0
20090122,1900,5.4,0
20090122,2000,4.5,0
20090122,2100,3.8,0
20090122,2200,3.5,0
20090122,2300,1.7,0
20090123,0,1.4,0
20090123,100,0.4,0
20090123,200,-0.2,0
20090123,300,0.2,0
20090123,400,0.1,0
20090123,500,-1.3,0
20090123,600,-1.8,0
20090123,700,-1.3,0
20090123,800,-1.9,0
20090123,900,1.8,0
20090123,1000,4.9,0
20090123,1100,8.1,0
20090123,1200,10.3,0
20090123,1300,11.5,0
20090123,1400,12.9,0
20090123,1500,13.8,0
20090123,1600,14.6,0
20090123,1700,14.1,0
20090123,1800,12.6,0
20090123,1900,10,0
20090123,2000,8.9,0
20090123,2100,9.3,0
20090123,2200,9.5,0
20090123,2300,10.6,0
20090124,0,10.2,0
20090124,100,10.1,0
20090124,200,9.9,0
20090124,300,10.1,0
20090124,400,9.7,0
20090124,500,9.6,0
20090124,600,9.3,0
20090124,700,8.6,0
20090124,800,8.8,0
20090124,900,9.5,0
20090124,1000,11.4,0
20090124,1100,11.4,0
20090124,1200,11.5,0
20090124,1300,12.1,0
20090124,1400,12.3,0
20090124,1500,12.4,0
20090124,1600,13,0
20090124,1700,11.8,0
20090124,1800,10.7,0
20090124,1900,8.6,0
20090124,2000,7,0
20090124,2100,5.4,0
20090124,2200,3.8,0
20090124,2300,3.1,0
20090125,0,2.4,0
20090125,100,1.4,0
20090125,200,1.2,0
20090125,300,0.4,0
20090125,400,-0.6,0
20090125,500,-1.1,0
20090125,600,-1.3,0
20090125,700,-1.5,0
20090125,800,-1.7,0
20090125,900,-1.6,0
20090125,1000,-1.3,0
20090125,1100,-0.9,0
20090125,1200,-0.6,0
20090125,1300,-0.1,0
20090125,1400,-0.1,0
20090125,1500,0.3,0
20090125,1600,0.7,0
20090125,1700,0.6,0
20090125,1800,0.3,0
20090125,1900,-0.1,0
20090125,2000,-1,0
20090125,2100,-0.8,0
20090125,2200,-0.5,0
20090125,2300,-0.4,0
20090126,0,-0.5,0
20090126,100,-0.4,0
20090126,200,-0.3,0
20090126,300,-0.3,0
20090126,400,-0.3,0
20090126,500,-0.2,0
20090126,600,-0.2,0
20090126,700,-0.1,0
20090126,800,0,0
20090126,900,0.5,0
20090126,1000,1.2,0
20090126,1100,2.5,0
20090126,1200,3.6,0
20090126,1300,4.8,0
20090126,1400,5.5,0
20090126,1500,6.5,0
20090126,1600,6.8,0
20090126,1700,6.9,0
20090126,1800,6.4,0
20090126,1900,5.9,0
20090126,2000,5.6,0
20090126,2100,5.4,0
20090126,2200,5.2,0
20090126,2300,4.9,0
20090127,0,4.4,0
20090127,100,3.8,0
20090127,200,3.4,0
20090127,300,3.6,0
20090127,400,3.7,0
20090127,500,3.7,0
20090127,600,3.7,0
20090127,700,3.7,0
20090127,800,3.9,0
20090127,900,4.4,0
20090127,1000,4.3,0
20090127,1100,4.1,0.6
20090127,1200,3.6,0.7
20090127,1300,3.4,0.6
20090127,1400,3.3,0.5
20090127,1500,3.3,0.6
20090127,1600,3.3,0
20090127,1700,3.4,0
20090127,1800,3.5,0
20090127,1900,3.5,0
20090127,2000,3.7,0
20090127,2100,3.8,0
20090127,2200,3.9,0
20090127,2300,4,0
20090128,0,4,0
20090128,100,4.2,0.2
20090128,200,4.3,0
20090128,300,4.6,0
20090128,400,4.5,0.3
20090128,500,4.5,0
20090128,600,4.5,0.2
20090128,700,4.5,0.4
20090128,800,4.7,0
20090128,900,5.2,0
20090128,1000,8.3,0
20090128,1100,11.6,0
20090128,1200,15.8,0
20090128,1300,17.3,0
20090128,1400,17.4,0
20090128,1500,18,0
20090128,1600,18,0
20090128,1700,17.4,7.2
20090128,1800,11.9,1.5
20090128,1900,11.3,0
20090128,2000,11,0
20090128,2100,10,0
20090128,2200,9.1,0
20090128,2300,8,0
20090129,0,6.9,0
20090129,100,5.8,0
20090129,200,4.5,0
20090129,300,3.5,0
20090129,400,2.3,0
20090129,500,1.7,0
20090129,600,1.1,0
20090129,700,0.3,0
20090129,800,-1.7,0
20090129,900,1.9,0
20090129,1000,4.1,0
20090129,1100,5.8,0
20090129,1200,7,0
20090129,1300,8.1,0
20090129,1400,9.5,0
20090129,1500,10,0
20090129,1600,10.1,0
20090129,1700,9.6,0
20090129,1800,8.4,0
20090129,1900,5.1,0
20090129,2000,2.9,0
20090129,2100,1.4,0
20090129,2200,0,0
20090129,2300,-0.6,0
20090130,0,-1.4,0
20090130,100,-1.9,0
20090130,200,-2.2,0
20090130,300,-2.1,0
20090130,400,-2.1,0
20090130,500,-1.5,0
20090130,600,-1.7,0
20090130,700,-2.3,0
20090130,800,-1.7,0
20090130,900,1.7,0
20090130,1000,4.3,0
20090130,1100,6.3,0
20090130,1200,6.9,0
20090130,1300,7.2,0
20090130,1400,7.3,0
20090130,1500,7.8,0
20090130,1600,7.4,0
20090130,1700,6.3,0
20090130,1800,5.2,0
20090130,1900,4,0
20090130,2000,2.9,0
20090130,2100,2.2,0
20090130,2200,1.7,0
20090130,2300,1.3,0
20090131,0,0.4,0
20090131,100,-0.5,0
20090131,200,-1.2,0
20090131,300,-1.1,0
20090131,400,-1.7,0
20090131,500,-1.6,0
20090131,600,-1.9,0
20090131,700,-2.5,0
20090131,800,-3.2,0
20090131,900,-0.6,0
20090131,1000,1.1,0
20090131,1100,2.6,0
20090131,1200,3.9,0
20090131,1300,4.9,0
20090131,1400,5.7,0
20090131,1500,6.5,0
20090131,1600,6.8,0
20090131,1700,6.9,0
20090131,1800,6.3,0
20090131,1900,4.1,0
20090131,2000,1.9,0
20090131,2100,2.1,0
20090131,2200,2.1,0
20090131,2300,2.1,0
20090201,0,1.9,0
20090201,100,1.9,0
20090201,200,1.6,0
20090201,300,0.9,0
20090201,400,1.6,0
20090201,500,1.9,0
20090201,600,1.5,0
20090201,700,1.2,0
20090201,800,0.6,0
20090201,900,3.9,0
20090201,1000,7.8,0
20090201,1100,10.8,0
20090201,1200,12.5,0
20090201,1300,13.8,0
20090201,1400,14,0
20090201,1500,14.6,0
20090201,1600,14.7,0
20090201,1700,14.5,0
20090201,1800,13.8,0
20090201,1900,12.3,0
20090201,2000,10.4,0
20090201,2100,8.4,0
20090201,2200,8.5,0
20090201,2300,8.1,0
20090202,0,7.5,0
20090202,100,7,0
20090202,200,6.4,0
20090202,300,5.2,0
20090202,400,4.6,0
20090202,500,4.3,0
20090202,600,3.7,0
20090202,700,3.7,0
20090202,800,3.6,0
20090202,900,5.8,0
20090202,1000,9.9,0
20090202,1100,12.1,0
20090202,1200,13.7,0
20090202,1300,15.4,0
20090202,1400,15.6,0
20090202,1500,15.8,0
20090202,1600,15.7,0
20090202,1700,14.8,0
20090202,1800,14.5,0
20090202,1900,13.1,0
20090202,2000,12.6,0
20090202,2100,11.7,1
20090202,2200,7.2,0.7
20090202,2300,5.4,0.8
20090203,0,4.8,1.7
20090203,100,3.3,2.1
20090203,200,1.8,1.3
20090203,300,0.7,0.8
20090203,400,0.7,0.3
20090203,500,0.7,0
20090203,600,0.8,0
20090203,700,0.7,0
20090203,800,0,0
20090203,900,0.4,0
20090203,1000,2,0
20090203,1100,2.9,0
20090203,1200,3.4,0
20090203,1300,4.7,0
20090203,1400,5.2,0
20090203,1500,5.5,0
20090203,1600,6.1,0
20090203,1700,6.1,0
20090203,1800,5.1,0
20090203,1900,3.6,0
20090203,2000,3.5,0
20090203,2100,1.6,0
20090203,2200,0.9,0
20090203,2300,-0.3,0
20090204,0,-0.7,0
20090204,100,-0.4,0
20090204,200,-0.4,0
20090204,300,-0.6,0
20090204,400,-1,0
20090204,500,-1,0
20090204,600,-1.4,0
20090204,700,-1.9,0
20090204,800,-2.1,0
20090204,900,-3.1,0
20090204,1000,-2.4,0
20090204,1100,-1,0
20090204,1200,-0.1,0
20090204,1300,0.5,0
20090204,1400,1.1,0
20090204,1500,1.4,0
20090204,1600,1.2,0
20090204,1700,0.5,0
20090204,1800,-0.3,0
20090204,1900,-1.4,0
20090204,2000,-2.2,0
20090204,2100,-2.9,0
20090204,2200,-3.8,0
20090204,2300,-4.7,0
20090205,0,-5.1,0
20090205,100,-5.5,0
20090205,200,-6,0
20090205,300,-6.4,0
20090205,400,-6.9,0
20090205,500,-7.2,0
20090205,600,-7.7,0
20090205,700,-8.2,0
20090205,800,-8.5,0
20090205,900,-6.9,0
20090205,1000,-6,0
20090205,1100,-4.9,0
20090205,1200,-3.5,0
20090205,1300,-2.5,0
20090205,1400,-1.5,0
20090205,1500,-1.3,0
20090205,1600,-0.7,0
20090205,1700,-0.5,0
20090205,1800,-0.8,0
20090205,1900,-2.2,0
20090205,2000,-3.8,0
20090205,2100,-5,0
20090205,2200,-5.8,0
20090205,2300,-7.2,0
20090206,0,-7.7,0
20090206,100,-8,0
20090206,200,-8,0
20090206,300,-8,0
20090206,400,-7.9,0
20090206,500,-6.5,0
20090206,600,-7.4,0
20090206,700,-7.2,0
20090206,800,-5.8,0
20090206,900,-2.6,0
20090206,1000,0.4,0
20090206,1100,3.5,0
20090206,1200,6.3,0
20090206,1300,8.1,0
20090206,1400,9.4,0
20090206,1500,10.4,0
20090206,1600,10.9,0
20090206,1700,10.9,0
20090206,1800,10.3,0
20090206,1900,7.3,0
20090206,2000,6.3,0
20090206,2100,5.3,0
20090206,2200,4.3,0
20090206,2300,4.8,0
20090207,0,4.9,0
20090207,100,5.1,0
20090207,200,4.4,0
20090207,300,3.2,0
20090207,400,2.6,0
20090207,500,1.5,0
20090207,600,0.5,0
20090207,700,0.1,0
20090207,800,-0.3,0
20090207,900,6.7,0
20090207,1000,12,0
20090207,1100,15.7,0
20090207,1200,18.1,0
20090207,1300,19.1,0
20090207,1400,20,0
20090207,1500,20.3,0
20090207,1600,20,0
20090207,1700,19.8,0
20090207,1800,19.1,0
20090207,1900,16.4,0
20090207,2000,13.9,0
20090207,2100,14.3,0
20090207,2200,14.4,0
20090207,2300,13.8,0
20090208,0,13.7,0
20090208,100,13.3,0
20090208,200,11.9,0
20090208,300,9.6,0
20090208,400,9.5,0
20090208,500,9.5,0
20090208,600,8.6,0
20090208,700,7.8,0
20090208,800,8.6,0
20090208,900,11.4,0
20090208,1000,14.9,0
20090208,1100,18,0
20090208,1200,19.6,0
20090208,1300,20.6,0
20090208,1400,21.2,0
20090208,1500,21.6,0
20090208,1600,21.9,0
20090208,1700,21.1,0
20090208,1800,20.2,0
20090208,1900,17.7,0
20090208,2000,14.9,0
20090208,2100,13.2,0
20090208,2200,10.9,0
20090208,2300,10.2,0
20090209,0,10.3,0
20090209,100,12.5,0
20090209,200,12.4,0
20090209,300,12,0
20090209,400,11.8,0
20090209,500,8.7,0
20090209,600,8,0
20090209,700,7.5,0
20090209,800,6.4,0
20090209,900,9,0
20090209,1000,10.6,0
20090209,1100,12.9,0
